file,chunk_id,chunk,source_url
scraped_data/corelink.hsrn.nyu.edu/about-us.html,4,"His major technological interests include (although they are ever changing) distributed systems, technological privacy, and intuitive user experiences. For Corelink, he manages and orchestrates the VIP teams, engineers audio solutions, and is involved with Corelink's general architecture. He is also obsessed with his emacs environment, spending way more time on it than he should. He is also interested in cloud technologies, striving to pinch every penny possible. In addition, he has been getting more into blockchains, thinking that it might pave the way for a more private future. Outside of Technology, he is very interested in Jazz, participating in numerous big bands throughout high school including the Stanford Miles Ahead Jazz Orchestra, and still keeps up his trombone skills and works on his electronic music whenever possible. Steven Yoo is a research assistant and software developer at NYU CREATE and NYU Future Reality Lab.",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us.html,5,"His focus areas include human-computer interaction, accessibility, biometric, and virtual reality. As part of the Corelink and Holodeck teams, Steven works on developing applications to render real-time biometric sensor modules and handling the network infrastructure/storage design on the various platforms, such as web browsers and in the VR environment. Outside of his work, Steven is a game developer and taught high school game development courses for 3 years. Charles Chan is a Computer Science major in my junior year. I expect to graduate in May 2021 with my BS degree. He is a member of the NYU robotics design team, handling the communication between the controller and the robot. His work at NYU IT focuses on the development of the client-side networking library for the high-performance computing research network. Abhishek Khanna is a Research Assistant @NYU IT and masters student @NYU Computer Science department.",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us.html,6,"He started working for Corelink Project from 2020-2021 primarily adding new functionality to core server and client in Javascript. He is also responsible for a lot of features of the server including the structure of Access controls, Vue Frontend, deploying and adherence to the linting for the project. Apart from his work , he has interest in researching and brainstorming about new technologies, listening to music. Raj Uttam is a graduate student majoring in Computer Science at NYU. His area of interest includes big data and machine learning. During his time at New York University's High-Performance Computing Center, he worked as a software and data engineering research assistant, he developed a framework by writing ETL pipelines using Kafka and ELK to effectively analyze network data generated by Corelight and Zeek. Additionally, as a big data instructor, he tutored students’ to effectively utilize the NYU HPC cluster resources and solve problems using big data frameworks.",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us.html,7,"As part of the corelink team, he assisted in writing the python client library, developed applications to transmit real-time sensor data using the corelink C++ library, and built dashboards to visualize sensor data from multiple streams using the JavaScript library. In his free time, Raj likes to play Valorant. Aparna is a graduate student majoring in the IDM program at NYU. She works on the Holodeck project in researching ways to augment AR/VR interactions. Aparna works at the NYU Future Reality Lab in designing interactions for AR/VR environments and has been working with the Corelink team in utilizing the network to render real-time sensor interactions on the browser and in the VR space and in documenting the processes to help her research impact people at scale. She owns a patent for the design of an Intelligent Head-Up Display and her works have been cited in various HCI Journals and Conferences.",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us.html,8,"Apart from her research and academics, she is a motorcycle rider and loves to sketch during her free time. Michael Lukiman is a Full-Stack Software Engineer who worked with Corelink from 2017-2019 during his time at New York University's High Performance Computing Center. He is proud of the work he did spawning processes for cross-platform use of the library, and carries the lessons of real-time, global, & multiagent data streams with him across aspects of career and personal life. Cindy Bui is a Holodeck engineer who worked on Corelink from 2019-2020. She spearheaded the Holodeck concert in March 2020, later moving onto Corelink development and adding several more applications and examples to Corelink. Her work on Corelink includes Infinite, web audio streaming, the C# unity library, C++ audio streaming, video browser streaming, and documentation.",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us.html,9,"She is a music technologist with a focus on audio programming, GPU acceleration, and system integration - and as a musician/classical percussionist on the side. Iqra Shaikh is a Computer Engineering graduate student at NYU. She worked on the Python development as well as the documentation of Corelink. Her interest areas include Software Development, Web Development and Data Visualization. She is a Forbes Under 30 student scholar. She is also a passionate women’s rights advocate. Ted is a Computer Science graduate student in NYU. He is the full stack developer working on webwork integration for this project. He is skilled in node js, big data processing, network security and react development. Ted enjoys learning new things both on and off the job. He can speak 3 languages professionally(Chinese, English, Japanese) and is learning German as a fourth!",https://corelink.hsrn.nyu.edu/about-us
scraped_data/corelink.hsrn.nyu.edu/about-us_collaborators.html,0,Home Examples Documentation Technical Overview Client Documentation Server Documentations Client Initiated Control Functions Server Initiated Control Functions Corelink Plugins Protocol Documentation Control Stream Protocol Data Stream Protocol Next Steps Get Started Contributing to Corelink Naming Convention Guidelines About Us Team Collaborators Support Contact Us Corelink - Real Time Networking for Research. Home Examples Documentation Technical Overview Client Documentation Server Documentations Client Initiated Control Functions Server Initiated Control Functions Corelink Plugins Protocol Documentation Control Stream Protocol Data Stream Protocol Next Steps Get Started Contributing to Corelink Naming Convention Guidelines About Us Team Collaborators Support Contact Us,https://corelink.hsrn.nyu.edu/about-us/collaborators
scraped_data/corelink.hsrn.nyu.edu/next-steps_naming-convention-guidelines.html,0,"Globally The exceptions to the camel case rule are username and streamid. Functions: Common function uses and names: Ordering of function names: Singular or plural: Variable Names Input Values: The exceptions are the variables username, functionName. Result values: Result values should be ordered object of interest first and then type. The object of interest should be singular. Example: userList, workspaceList Object names should just use the object word without ‘name’ attached. For example, usernames or workspace names are returned, we shorten to: userList, workspaceList If the function returns an array of user names we shorten to object name. For example we return a list of usernames and app names: [ user, app ] If we have an array inside an array we will use the object in plural. For example we want to return [user, [app]], we name the return: [user, apps] Should it be called a workspace or room? It should be called a workspace.",https://corelink.hsrn.nyu.edu/next-steps/naming-convention-guidelines
scraped_data/corelink.hsrn.nyu.edu/next-steps_naming-convention-guidelines.html,1,"Should the first letter if functions be capital (addUser vs AddUser)? No, it should be addUser. Should results of arrays be plural (usersList vs. userList)? No it should be userList. Should function names be plural (listUsers vs. listUser)? Yes, it should be listUsers Result variables should include ‘name’ (e.g. usernameList vs userList)? No, here we are removing the name and it will be userList. There is one exception and that is username. Shall we make an exception for username (instead of calling it user)? Yes, we will make the exception for username. Should variable names be camel case (userList vs. userlist)? Yes, it should be userList. ,",https://corelink.hsrn.nyu.edu/next-steps/naming-convention-guidelines
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_server.html,0,Corelink Documentation Server Initializing search GitLab Corelink Documentation GitLab Introduction Understand Getting started tutorials Getting started tutorials Server Bash Browser C++ C# JavaScript Python How To How To Run Corelink Server from source Generate certificates Contribute Contribute How To: Create a merge request Community Guidelines Contact Server,https://corelink-docs.hsrn.nyu.edu/getting-started/server
scraped_data/corelink-docs.hsrn.nyu.edu/contribute_merge.html,0,Create a Merge Request Create a fork Create the new repository Commit your changes/do your development Create a merge request Compare changes Submit Merge Request Wait for approval,https://corelink-docs.hsrn.nyu.edu/contribute/merge
scraped_data/corelink-docs.hsrn.nyu.edu/understand.html,0,"Understanding Corelink's Architecture What is Corelink Corelink is a programmable low-latency messaging platform. It is intended to be a powerful communication layer to connect real-time applications such as audio, video, motion capture, virtual reality, etc. Instead of creating ad-hoc communication protocols for your programs, Corelink allows you to connect many different types of applications, taking care of selecting the streams your application can consume based on their metadata. Corelink also allows the user to wire streams on the fly and inserting plugins that process, filter, mix, or re-encode streams on the server. Components Corelink consists of clients, implemented via one of our libraries or following our simple protocol, a server to which clients connect and which organizes the routing of messages, and relays which do the actual forwarding and can be provided by the server process in the simplest case.",https://corelink-docs.hsrn.nyu.edu/understand
scraped_data/corelink-docs.hsrn.nyu.edu/understand.html,1,"Clients and relays communicate with the server over a simple JSON-based RPC protocol over TCP or WebSocket: the control protocol. The server can optionally receive credentials to authenticate clients and restrict their access level. Corelink messages are exchanged between clients and relays over a simple binary protocol over TCP, UDP, or WebSocket. Messaging concepts Data is routed through streams. To publish data, a client creates a sender stream with the server and receives a stream ID that it can use to send messages through a relay. Similarly, to receive data, a client creates a receiver stream with the server that it can use to consume data from a relay. Sender streams are associated with tags that are commonly used to identify the type of data that is sent through, for example audio , mp4 , motioncap , etc. When creating a receiver, you can express your interest in specific tags, which will allow you to subscribe to those streams automatically.",https://corelink-docs.hsrn.nyu.edu/understand
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,0,"Introduction What is Corelink Corelink is a programmable low-latency messaging platform for real-time research applications. You can use it to selectively broadcast messages between producers and consumers with low latency across a variety of platforms. With Corelink, you can easily organize and connect streams by type, either manually or programmatically, and configure plugins to apply processing or filters to streams on the server. You can read more about Corelink's architecture or get started with one of our client libraries now. Contributing to Corelink Corelink is open-source, distributed under the MIT license. Check out the code on GitLab or learn how to contribute. Corelink is developed by the High Speed Research Network team at New York University. Learn more about the team or contact us here. Sample use-cases Corelink is meant to accomodate a wide variety of use-cases and applications, in a single location or across the internet.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,1,"Motion capture streaming One of the original applications of Corelink was to stream motion capture data from one computer to another using a UDP connection. This was used for several Concerts on the Holodeck using the OptiTrack system. Concerts on the Holodeck This performance was in April 2018 hosted by the Music Technology department at NYU Steinhardt, spearheaded by Agnieszka Roginska. This piece is ""Take the A Train."" The trumpet player, pianist, and two dancers were in the Loewe theater, along with the audience. The drummer, bassist, and two other dancers were in the Dolan recording studio, on the 6th floor of the same building. The two dancers in the Dolan recording studio were wearing motion capture suits, and their movements were rendered in real-time as avatars displayed on the screen in Loewe. The rest of the concert was also distributed with performers split between Dolan and Loewe.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,2,"In October 2018, NYU Steinhardt hosted a concert on the Holodeck as a part of the AES 2018 NYC convention. This performance was a collaboration with NYU Steinhardt Music Technology, NYU Courant FRL, Universidad Nacional De Quilmes from Argentina, Norwegian University of Science and Technology, and Ozark Henry. The dancers were at the FRL and their motion capture was streamed live via Corelink. Corelink has also been used for different motion capture systems, such as the HTC Vive. Facial Capture Streaming In a later Holodeck concert, we used iClone and LIVE Face for facial capture streaming using TCP connections. An iPhone was placed in front of a singer with the LIVE Face app. A separate computer was running a program to route the data from LIVE Face to Corelink to the receiver. The receiver rendered the facial capture data using iClone. Unity + Corelink There is a C# client that was designed to interface with Corelink to enable any real-time data streaming.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,3,"These videos are a demo for a multiplayer game where a player's positional data and rotational data are streamed to another person. Audio streaming We have audio streaming capability using WebSockets and UDP connections to stream data from one person to another. This is currently done using C++, Unity, and WebSockets. Our C++ client is currently called CoreTrip and can send audio in real time. This is a video that uses CoreTrip and Unity: Infinite Infinite is a way to stream audio over the browser and let musicians collaborate. Vive Avatar Another focus is on sending 3D data, such as avatar tracking data, audio data, such as voice chat, and affective data, such as heart rate sensors. Using these capabilities,we have constructed a virtual conference room. Users wearing tracked markers, like Vive trackers, can send their 3D data to the relay, which then sends the data to a plugin to construct an avatar using an IK system similar to Holojam.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,4,"This avatar data is forwarded to all other members of the virtual conference room, and the avatar is rendered. Additionally, we forward audio data in a similar matter, combining it with the head pose to correctly position the spatialized audio source at the user’s head. In this way, multiple people can sit in the same virtual space with limited motion and speak with each other. Real-Time Sensor Data Representation on Browser One significant application of Corelink involves the graphical representation of sensor data on browsers. Corelink's low latency network framework enables the transfer of data from the client to the server and are plotted as live graphical data on browsers. Currently we have represented temperature and ultrasonic sensors on the graph. Clients can use any sensor available to them. This application is vital as sensor data from various sources including those from augmented environments can be represented and monitored graphically on browsers.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/index.html,5,"The graph can be viewed as lines and bars with provisions to change colors. It can be zoomed in, zoomed out, and downloaded as a png file.",https://corelink-docs.hsrn.nyu.edu/index
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_cpp.html,0,Installation Instructions General Instructions The current C++ Corelink Client has three direct external dependencies - Libwebsockets - compilation required Depends on one of the following: - OpenSSL - v1.1.1 - MbedTLS - Latest - LibreSSL - Latest - WolfSSL - Latest - Asio C++ - header only - RapidJSON - header only You can get some of the dependencies from External Dependencies Repo,https://corelink-docs.hsrn.nyu.edu/getting-started/cpp
scraped_data/corelink-docs.hsrn.nyu.edu/contribute_community-guidelines.html,0,"Community Guidelines Our Pledge In the interest of fostering an open and welcoming environment, we as contributors and maintainers pledge to make participation in our project and our community a harassment-free experience for everyone, regardless of age, body size, disability, ethnicity, sex characteristics, gender identity and expression, level of experience, education, socio-economic status, nationality, personal appearance, race, religion, or sexual identity and orientation.",https://corelink-docs.hsrn.nyu.edu/contribute/community-guidelines
scraped_data/corelink-docs.hsrn.nyu.edu/contribute_community-guidelines.html,1,"Our Standards Examples of behavior that contributes to creating a positive environment include: - Using welcoming and inclusive language - Being respectful of differing viewpoints and experiences - Gracefully accepting constructive criticism - Focusing on what is best for the community - Showing empathy towards other community members Examples of unacceptable behavior by participants include: - The use of sexualized language or imagery and unwelcome sexual attention or advances - Trolling, insulting/derogatory comments, and personal or political attacks - Public or private harassment - Publishing others' private information, such as a physical or electronic address, without explicit permission - Other conduct which could reasonably be considered inappropriate in a professional setting Our Responsibilities Project maintainers are responsible for clarifying the standards of acceptable behavior and are expected to take appropriate and fair corrective action in response to any instances of unacceptable behavior.",https://corelink-docs.hsrn.nyu.edu/contribute/community-guidelines
scraped_data/corelink-docs.hsrn.nyu.edu/contribute_community-guidelines.html,2,"Project maintainers have the right and responsibility to remove, edit, or reject comments, commits, code, wiki edits, issues, and other contributions that are not aligned to this Code of Conduct, or to ban temporarily or permanently any contributor for other behaviors that they deem inappropriate, threatening, offensive, or harmful. Scope This Code of Conduct applies within all project spaces, and it also applies when an individual is representing the project or its community in public spaces. Examples of representing a project or community include using an official project e-mail address, posting via an official social media account, or acting as an appointed representative at an online or offline event. Representation of a project may be further defined and clarified by project maintainers. Enforcement Instances of abusive, harassing, or otherwise unacceptable behavior may be reported by contacting the project head Robert Pahle or nyu at the Office of Equal Opportunity.",https://corelink-docs.hsrn.nyu.edu/contribute/community-guidelines
scraped_data/corelink-docs.hsrn.nyu.edu/contribute_community-guidelines.html,3,"All complaints will be reviewed and investigated and will result in a response that is deemed necessary and appropriate to the circumstances. The project team is obligated to maintain confidentiality with regard to the reporter of an incident. Further details of specific enforcement policies may be posted separately. Project maintainers who do not follow or enforce the Code of Conduct in good faith may face temporary or permanent repercussions as determined by other members of the project's leadership. Attribution This Code of Conduct is adapted from the Contributor Covenant, version 1.4, available here For answers to common questions about this code of conduct, see this.",https://corelink-docs.hsrn.nyu.edu/contribute/community-guidelines
scraped_data/corelink-docs.hsrn.nyu.edu/deploy-certificate-guide.html,0,"Connecting to a personal remote Corelink instance The problem Trying to connect to a Corelink server other than corelink.hpc.nyu.edu or localhost (127.0.0.1 ) is unsuccessful. Solution When attempting to connect to a remote computer running Corelink server, a new certificate file must be generated on the server and the public key must be shared to the client. This guide will go over how to generate the new certificates and how to use it on the javascript client. Generating new certificates - Open corelink/server/config/server.cnf and add a line for the IP of the server under[alt_names] .",https://corelink-docs.hsrn.nyu.edu/deploy-certificate-guide
scraped_data/corelink-docs.hsrn.nyu.edu/deploy-certificate-guide.html,1,"Also change the Common Name (CN ) field under[ req_distinguished_name ] to the IP of the server.Example server.cnf [ req ] default_bits = 4096 days = 9999 distinguished_name = req_distinguished_name attributes = req_attributes prompt = no basicConstraints = CA:FALSE req_extensions = req_ext [ req_distinguished_name ] C = US ST = NY L = NYC O = NYU OU = RT CN = 10.20.200.40 emailAddress = certs@example.com [ req_attributes ] challengePassword = password [ issuer_info ] OCSP;URI.0 = http://ocsp.example.com/ caIssuers;URI.0 = http://example.com/ca.cert [ req_ext ] subjectAltName = @alt_names [alt_names] IP.1 = 127.0.0.1 DNS.2 = localhost IP.3 = ::1 IP.4 = 10.20.200.40 - Once the config is changed, generate new certificates using the following commands: Click to see certificate generation commands CA Key openssl genrsa -out ca-key.pem 4096 Create CA openssl req -new -x509 -key ca-key.pem -days 9999 -out ca-crt.pem -config ca.cnf Create CSR openssl req -nodes -new -days 9999 -config server.cnf -keyout server-key.pem -out server-csr.pem Sign openssl x509 -req -days 9999 -extfile server.cnf -extensions req_ext -in server-csr.pem -CA ca-crt.pem -CAkey ca-key.pem -CAcreateserial -out server-crt.pem Test for alternative names openssl req -in server-csr.pem -noout -text Check Cert openssl verify -CAfile ca-crt.pem server-crt.pem - After generating new certificates on the server, copy the public key ca-crt.pem from the server to the device clients will connect from.",https://corelink-docs.hsrn.nyu.edu/deploy-certificate-guide
scraped_data/corelink-docs.hsrn.nyu.edu/deploy-certificate-guide.html,2,"Using the new certificate on the client. - Change the ControlIP in the corelink/config/default.json5 file to the IP of the server.Example default.json5 { // corelink server control port // IP Port // ControlPort: 20010, // WS Port ControlPort: 20012, // corelink server ip address ControlIP: '10.20.200.40', // automatically recconnect control connection autoReconnect: false, // comment this line, if you dont use 127.0.0.1 for testing. A valid // certificate on the server side is required. // Change the certificate authority if you are using a server with self // signed certificate. cert: 'path/to/ca-crt.pem' } - In the connect function add a parameter for the absolute file path to the certificate file on the client. An example can be seen here",https://corelink-docs.hsrn.nyu.edu/deploy-certificate-guide
scraped_data/corelink-docs.hsrn.nyu.edu/contact.html,0,"Contact Join our chat room We use Matrix for our internal chat, this is the best place to ask general questions and meet the team: #corelink:hsrn.nyu.edu Project Administration Project Manager Leadership for the VIP student team (Vertically Integrated Projects at NYU) - Sachin Iyer - Zack Nguyen - Akash Datta Sub-project Maintainers - Bash Client: Sachin Iyer - Browser Client: Zack Nguyen - C++ Client: Sarthak Tickoo - C# Client: Sarthak Tickoo - JavaScript Client: Sachin Iyer - Python Client: IN PROGRESS - Server: Rob Pahle",https://corelink-docs.hsrn.nyu.edu/contact
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_csharp.html,0,Installation Instructions General Instructions One of the following: nuget install corelink - IN PROGRESS Usage Instructions API reference API Documentation,https://corelink-docs.hsrn.nyu.edu/getting-started/csharp
scraped_data/corelink-docs.hsrn.nyu.edu/try-browser.html,0,Corelink Documentation Type to start searching GitLab Corelink Documentation GitLab Introduction Understand Getting started tutorials Getting started tutorials Server Bash Browser C++ C# JavaScript Python How To How To Run Corelink Server from source Generate certificates Contribute Contribute How To: Create a merge request Community Guidelines Contact 404 - Not found,https://corelink-docs.hsrn.nyu.edu/try-browser
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started.html,0,"Getting started To use corelink, you will need a server and a client (either our official clients or a 3rd party client). There is a testing server (not to be used for production applications) deployed at corelink.hsrn.nyu.edu . Official Clients Installation instructions, API references, and simple examples are listed on each client's page We also have a simple example for each of the languages. If you want to see some more examples, please visit our example browser. Client List Unofficial Clients Contact us to have your client listed here",https://corelink-docs.hsrn.nyu.edu/getting-started
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_bash.html,0,Installation Instructions General Instructions You will need to install the following: jq socat websocat Usage Instructions API reference API Documentation,https://corelink-docs.hsrn.nyu.edu/getting-started/bash
scraped_data/corelink-docs.hsrn.nyu.edu/deploy.html,0,Installing the Corelink Server Install the Corelink Server with Docker IN PROGRESS Install the Corelink Server with Helm IN PROGRESS Install the Corelink Server with Node IN PROGRESS Install the Corelink Server from Source Required Software - Git - NodeJS 16 (please install the current version and enable compilation support) - Python (required by NPM) Clone the repository and go into repository folder Install dependencies and fix potential bugs Enable config file for the database Linux/Mac: Windows: Create database with latest tables Seed database with basic data Warning: All existing data inside the database will be deleted. Start server Test sending and receiving packages After starting the server the sender and receiver scripts can be used to test the server. These are in the corelink-tools repository. In separate terminals next to the server start both applications.,https://corelink-docs.hsrn.nyu.edu/deploy
scraped_data/corelink-docs.hsrn.nyu.edu/deploy.html,1,"First start the sender: When the sender starts the first time it will ask for the IP address to connect to the server. In this example use 127.0.0.1, then press enter twice to use the preset username and password.Then start the listener: It should not ask for the IP adresses again. Just press enter twice to start the appliaction.Upgrade instructions for the Corelink Server Pull latest version Update database to latest table version Upgrade instructions for the Corelink Server DURING DEVELOPMENT simply run from within networktest Warning: All existing data inside the database will be deleted. you can also use separate commands to do the migrations: run the rollback until you are at the beginning of the migrations Warning: All existing data inside the database will be deleted. then migrate and seed ``` Warning: All existing data inside the database will be deleted.",https://corelink-docs.hsrn.nyu.edu/deploy
scraped_data/corelink-docs.hsrn.nyu.edu/try-browser-browser_examples.html,0,Corelink Documentation Type to start searching GitLab Corelink Documentation GitLab Introduction Understand Getting started tutorials Getting started tutorials Server Bash Browser C++ C# JavaScript Python How To How To Run Corelink Server from source Generate certificates Contribute Contribute How To: Create a merge request Community Guidelines Contact 404 - Not found,https://corelink-docs.hsrn.nyu.edu/try-browser-browser/examples
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_python.html,0,"Python Installation Instructions General Instructions One of the following (with python3 ): pip install corelink Usage Instructions API reference Setting up Corelink First, import Corelink: import corelink Environment The corelink module runs on the async protocol, so all calls must be run in an async context. What this means is that you should define an asynchronous function, such as async def foo(): , and put all the code there, and then run that function with corelink.run(foo()) in order to initialize the asyncio process. Additionally, all corelink function calls should be made using the await keyword for them to work properly.",https://corelink-docs.hsrn.nyu.edu/getting-started/python
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_python.html,1,"Control stream Now, in your async context manager (like the foo() esxample above) you should run corelink.connect with the necessary parameters: * username is your username * password is your password * host is the host address of the server to connecting to * port is the server port to connect to This function will connect to the server and initialize the control stream. If the authentication to the server fails, corelink will raise an error. Various control functions can now be called to request information from or make changes to the server, as are detailed here. Sending data To send data over Corelink, you should first call create_sender with the necessary parameters: * workspace, protocol: str = ""tcp"", streamID="""", data_type='', metadata='', sender="""", ip="""", port="""" * workspace is the Corelink workspace you want to send data in. * protocol is the internet protocol you want to send over; currently, TCP ['tcp' ] and UDP ['udp' ] are supported. If omitted, tcp is selected by default.",https://corelink-docs.hsrn.nyu.edu/getting-started/python
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_python.html,2,"* Optional parameters: * streamID can be used to update an existing sender with these new settings as opposed to creating a new one. * data_type will specify a data type, so that receivers can 'subscribe' to only a particular type. * metadata is an optional parameter to give some metadata. * sender can be passed a name for the sender. * ip is the user's ip. * port is the user's port. A connection will then be established with the server, if all goes well, and the sender's streamID will be returned to the user. This ID is used to call any functions on this stream, so don't lose it. But if you do, you can call active_streams to return a list of all the active streams' IDs. After all this si set up, data can be sent using the send function with: * the streamID you want to send from * the data you want to send, which should be either a str or bytes object * an optional user_header to pass a dict with some header information. That's it!",https://corelink-docs.hsrn.nyu.edu/getting-started/python
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_python.html,3,"Receiving data If you want to receive data, you should first create the necessary async callback function for data. It should expect data: bytes, streamID: int, header: dict and do whatever you want to do with the data. After defining that function, it should be passed into the set_data_callback function. Then you should similarly call create_receiver with workspace, protocol, data_type, metadata, receiver_id, ip, port as explained above, and some more optional parameters: * stream_ids can be passed a list of streamID s from which to receive data. * alert can be passed True to let the client know if a new stream of its type is created. * echo can be passed True to receive streams sent from the same username . You should then begin receiving whatever data might come your way. Sever control functions The server also sometimes sends messages to you over the control channel.",https://corelink-docs.hsrn.nyu.edu/getting-started/python
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_python.html,4,"You can handle these messages by writing async callbacks expecting a message: dict from the server and key: str identifying the type of message received, and then passing that callback into set_server_callback along with the appropriate key . Details on these server messages can be found here. Finishing up When you're done, Corelink will automatically destroy all active streams and close down your connection. You can also initiate this process with a Keyboard Interrupt. Lastly Full simple examples can be found here, and the client documentation is available here",https://corelink-docs.hsrn.nyu.edu/getting-started/python
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,0,"Installation Instructiosn General Instructions One of the following: npm install corelink-client Importing Usage Instructions API reference TCP Sender and Receiver Walkthrough Sender Walkthrough After importing Corelink, you first define some constants. You need a server and a certificate that authenticates into that server in order to send data if you are using a self signed certificate on the server side. If you have a certificate that is signed by a trusted certification authority you only need a server without the need to have a certificate. You will also need to set up Corelink username, password, and most importantly importing it.",https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,1,"const config = { ControlPort: 20012, /* ControlIP: '127.0.0.1', */ ControlIP: 'corelink.hpc.nyu.edu', autoReconnect: false, /* for service in a local network please replace the certificate with the appropriate version cert: '<corelink-tools-repo>/config/ca-crt.pem' */ } const username = 'Testuser' const password = 'Testpassword' The 3 protocols Corelink currently supports are tcp (TCP), udp (UDP), and ws (Web Socket). Any of the three could be used in the protocol field In our example we have a random data function to just generate some sample data, so here it is. This is the function that is actually used to send data. The steps in order are 1. Connect to the server using a username/password and the constansts that we defined before 2. Create a sender that you can send data with 3. Send data with that sender (this is thesetInterval() function) 4.",https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,2,"Using the Corelink on function to receive call back from receiver, such that the sender will only start sending when at least one receiver is present in the same workspace. The sender's callback function prevents sending data to an empty workspace. It sets the receiverActive flag to true when a valid receiver is present, ensuring data is only sent when it can be received. const run = async () => { if (await corelink.connect({ username, password }, config).catch((err) => { console.log(err) })) { sender = await corelink.createSender({ workspace, protocol, type: datatype, metadata: { name: 'Random Data' }, }).catch((err) => { console.log(err) }) // Provide the sender update callback.",https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,3,"corelink.on('sender', (data) => { console.log('Sender update:', data) if (data.receiverID) { receiverActive = true } else { receiverActive = false } }) setInterval(async () => { if (receiverActive && sender) { const dataToSend = Buffer.from(randomdata()); await corelink.send(sender, dataToSend); console.log('Data sent:', dataToSend.toString()); } }, 1000); } } run() Receiver Walkthrough After importing Corelink, you first define some constants. You need a server and a certificate that authenticates into that server in order to send data if you are using a self signed certificate on the server side. If you have a certificate that is signed by a trusted certification authority you only need a server without the need to have a certificate. You will also need to set up Corelink username, password, and most importantly importing it.",https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,4,"const config = { ControlPort: 20012, /* ControlIP: '127.0.0.1', */ ControlIP: 'corelink.hpc.nyu.edu', autoReconnect: false, /* for service in a local network please replace the certificate with the appropriate version cert: '<corelink-tools-repo>/config/ca-crt.pem' */ } const username = 'Testuser' const password = 'Testpassword' const run = async () => { if (await corelink.connect({ username, password }, config).catch((err) => { console.log(err) })) { await corelink.createReceiver({ workspace, protocol, type: datatype, echo: true, alert: true, }).catch((err) => { console.log(err) }) corelink.on('receiver', async (data) => { const options = { streamIDs: [data.streamID] } await corelink.subscribe(options) }) corelink.on('data', (streamID, data, header) => { console.log(streamID, data.toString(), JSON.stringify(header)) }) } } run() One sender can send data to multiple receivers, however it can only send one stream, versus a receiver can receive multiple streams at the same time.",https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/getting-started_javascript.html,5,These streams are by default from multiple senders as each sender can only send one stream. Source You can read the code in the examples repository,https://corelink-docs.hsrn.nyu.edu/getting-started/javascript
scraped_data/corelink-docs.hsrn.nyu.edu/contribute.html,0,"How to Contribute Corelink is an open source project. We welcome and encourage improvements in all forms. These include, and certainly not limited to - Bug reports - Discussion on future direction and features - Proposing and submitting a fix - Maintaining - Porting - Toolchain improvements - Documentation - Technology and library improvements or adaptation All of the source code, documents, artifacts are hosted on a self-managed GitLab instance, which you can find here. We raise our issues, and maintain documents and all other relevant material via GitLab.",https://corelink-docs.hsrn.nyu.edu/contribute
